Marker_Name,Chromosome,Position,Position,,
PGAS1_10642,10,10642,1064200000,,
PGAS1_10643,10,10643,1064300000,,
PGAS1_10645,10,10645,1064500000,,
PGAS1_10646,10,10646,1064600000,,
PGAS1_10647,10,10647,1064700000,,
PGAS1_10648,10,10648,1064800000,,
PGAS1_10649,10,10649,1064900000,,
PGAS1_10650,10,10650,1065000000,,
PGAS1_10652,10,10652,1065200000,,
PGAS1_10653,10,10653,1065300000,,
PGAS1_10655,10,10655,1065500000,,
PGAS1_10657,10,10657,1065700000,,
PGAS1_10658,10,10658,1065800000,,
PGAS1_10659,10,10659,1065900000,,
PGAS1_10660,10,10660,1066000000,,
PGAS1_10666,10,10666,1066600000,,
PGAS1_10667,10,10667,1066700000,,
PGAS1_10668,10,10668,1066800000,,
PGAS1_10669,10,10669,1066900000,,
PGAS1_10670,10,10670,1067000000,,
PGAS1_10671,10,10671,1067100000,,
PGAS1_10672,10,10672,1067200000,,
PGAS1_10677,10,10677,1067700000,,
PGAS1_10679,10,10679,1067900000,,
PGAS1_10680,10,10680,1068000000,,
PGAS1_10681,10,10681,1068100000,,
PGAS1_10682,10,10682,1068200000,,
PGAS1_10683,10,10683,1068300000,,
PGAS1_10691,10,10691,1069100000,,
PGAS1_10692,10,10692,1069200000,,
PGAS1_10694,10,10694,1069400000,,
PGAS1_10696,10,10696,1069600000,,
PGAS1_10699,10,10699,1069900000,,
PGAS1_10702,10,10702,1070200000,,
PGAS1_10703,10,10703,1070300000,,
PGAS1_10705,10,10705,1070500000,,
PGAS1_10708,10,10708,1070800000,,
PGAS1_10709,10,10709,1070900000,,
PGAS1_10710,10,10710,1071000000,,
PGAS1_10714,10,10714,1071400000,,
PGAS1_10724,10,10724,1072400000,,
PGAS1_10725,10,10725,1072500000,,
PGAS1_10726,10,10726,1072600000,,
PGAS1_10731,10,10731,1073100000,,
PGAS1_10733,10,10733,1073300000,,
PGAS1_10739,10,10739,1073900000,,
PGAS1_10740,10,10740,1074000000,,
PGAS1_10742,10,10742,1074200000,,
PGAS1_10744,10,10744,1074400000,,
PGAS1_10745,10,10745,1074500000,,
PGAS1_10746,10,10746,1074600000,,
PGAS1_10754,10,10754,1075400000,,
PGAS1_10760,10,10760,1076000000,,
PGAS1_10767,10,10767,1076700000,,
PGAS1_10768,10,10768,1076800000,,
PGAS1_10770,10,10770,1077000000,,
PGAS1_10772,10,10772,1077200000,,
PGAS1_10781,10,10781,1078100000,,
PGAS1_10784,10,10784,1078400000,,
PGAS1_10787,10,10787,1078700000,,
PGAS1_10788,10,10788,1078800000,,
PGAS1_10789,10,10789,1078900000,,
PGAS1_10790,10,10790,1079000000,,
PGAS1_10791,10,10791,1079100000,,
PGAS1_10792,10,10792,1079200000,,
PGAS1_10797,10,10797,1079700000,,
PGAS1_10800,10,10800,1080000000,,
PGAS1_10803,10,10803,1080300000,,
PGAS1_10805,10,10805,1080500000,,
PGAS1_10807,10,10807,1080700000,,
PGAS1_10808,10,10808,1080800000,,
PGAS1_10809,10,10809,1080900000,,
PGAS1_10810,10,10810,1081000000,,
PGAS1_10811,10,10811,1081100000,,
PGAS1_10815,10,10815,1081500000,,
PGAS1_10816,10,10816,1081600000,,
PGAS1_10819,10,10819,1081900000,,
PGAS1_10821,10,10821,1082100000,,
PGAS1_10824,10,10824,1082400000,,
PGAS1_10826,10,10826,1082600000,,
PGAS1_10827,10,10827,1082700000,,
PGAS1_10828,10,10828,1082800000,,
PGAS1_10831,10,10831,1083100000,,
PGAS1_10832,10,10832,1083200000,,
PGAS1_10835,10,10835,1083500000,,
PGAS1_10838,10,10838,1083800000,,
PGAS1_10839,10,10839,1083900000,,
PGAS1_10843,10,10843,1084300000,,
PGAS1_10846,10,10846,1084600000,,
PGAS1_10847,10,10847,1084700000,,
PGAS1_10850,10,10850,1085000000,,
PGAS1_10853,10,10853,1085300000,,
PGAS1_10854,10,10854,1085400000,,
PGAS1_10855,10,10855,1085500000,,
PGAS1_10856,10,10856,1085600000,,
PGAS1_10857,10,10857,1085700000,,
PGAS1_10858,10,10858,1085800000,,
PGAS1_10864,10,10864,1086400000,,
PGAS1_10865,10,10865,1086500000,,
PGAS1_10867,10,10867,1086700000,,
PGAS1_10868,10,10868,1086800000,,
PGAS1_10869,10,10869,1086900000,,
PGAS1_10871,10,10871,1087100000,,
PGAS1_10879,10,10879,1087900000,,
PGAS1_10881,10,10881,1088100000,,
PGAS1_10882,10,10882,1088200000,,
PGAS1_10883,10,10883,1088300000,,
PGAS1_10884,10,10884,1088400000,,
PGAS1_10887,10,10887,1088700000,,
PGAS1_10892,10,10892,1089200000,,
PGAS1_10894,10,10894,1089400000,,
PGAS1_10895,10,10895,1089500000,,
PGAS1_10897,10,10897,1089700000,,
PGAS1_10900,10,10900,1090000000,,
PGAS1_10901,10,10901,1090100000,,
PGAS1_10913,10,10913,1091300000,,
PGAS1_10914,10,10914,1091400000,,
PGAS1_10915,10,10915,1091500000,,
PGAS1_10916,10,10916,1091600000,,
PGAS1_10917,10,10917,1091700000,,
PGAS1_10918,10,10918,1091800000,,
PGAS1_10919,10,10919,1091900000,,
PGAS1_10922,10,10922,1092200000,,
PGAS1_10923,10,10923,1092300000,,
PGAS1_10924,10,10924,1092400000,,
PGAS1_10926,10,10926,1092600000,,
PGAS1_10928,10,10928,1092800000,,
PGAS1_10929,10,10929,1092900000,,
PGAS1_10931,10,10931,1093100000,,
PGAS1_10932,10,10932,1093200000,,
PGAS1_10943,10,10943,1094300000,,
PGAS1_10945,10,10945,1094500000,,
PGAS1_10953,10,10953,1095300000,,
PGAS1_10954,10,10954,1095400000,,
PGAS1_10960,10,10960,1096000000,,
PGAS1_10966,10,10966,1096600000,,
PGAS1_10967,10,10967,1096700000,,
PGAS1_10968,10,10968,1096800000,,
PGAS1_10969,10,10969,1096900000,,
PGAS1_10971,10,10971,1097100000,,
PGAS1_10972,10,10972,1097200000,,
PGAS1_10973,10,10973,1097300000,,
PGAS1_10974,10,10974,1097400000,,
PGAS1_10975,10,10975,1097500000,,
PGAS1_10979,10,10979,1097900000,,
PGAS1_10980,10,10980,1098000000,,
PGAS1_10982,10,10982,1098200000,,
PGAS1_10983,10,10983,1098300000,,
PGAS1_10984,10,10984,1098400000,,
PGAS1_10985,10,10985,1098500000,,
PGAS1_10986,10,10986,1098600000,,
PGAS1_10987,10,10987,1098700000,,
PGAS1_10990,10,10990,1099000000,,
PGAS1_10991,10,10991,1099100000,,
PGAS1_10993,10,10993,1099300000,,
PGAS1_10995,10,10995,1099500000,,
PGAS1_10996,10,10996,1099600000,,
PGAS1_10999,10,10999,1099900000,,
PGAS1_11004,11,11004,1100400000,,
PGAS1_11005,11,11005,1100500000,,
PGAS1_11009,11,11009,1100900000,,
PGAS1_11010,11,11010,1101000000,,
PGAS1_11011,11,11011,1101100000,,
PGAS1_11012,11,11012,1101200000,,
PGAS1_11013,11,11013,1101300000,,
PGAS1_11014,11,11014,1101400000,,
PGAS1_11015,11,11015,1101500000,,
PGAS1_11018,11,11018,1101800000,,
PGAS1_11020,11,11020,1102000000,,
PGAS1_11021,11,11021,1102100000,,
PGAS1_11022,11,11022,1102200000,,
PGAS1_11023,11,11023,1102300000,,
PGAS1_11024,11,11024,1102400000,,
PGAS1_11026,11,11026,1102600000,,
PGAS1_11027,11,11027,1102700000,,
PGAS1_11028,11,11028,1102800000,,
PGAS1_11029,11,11029,1102900000,,
PGAS1_11030,11,11030,1103000000,,
PGAS1_11031,11,11031,1103100000,,
PGAS1_11032,11,11032,1103200000,,
PGAS1_11034,11,11034,1103400000,,
PGAS1_11037,11,11037,1103700000,,
PGAS1_11039,11,11039,1103900000,,
PGAS1_11040,11,11040,1104000000,,
PGAS1_11046,11,11046,1104600000,,
PGAS1_11049,11,11049,1104900000,,
PGAS1_11051,11,11051,1105100000,,
PGAS1_11052,11,11052,1105200000,,
PGAS1_11053,11,11053,1105300000,,
PGAS1_11055,11,11055,1105500000,,
PGAS1_11056,11,11056,1105600000,,
PGAS1_11057,11,11057,1105700000,,
PGAS1_11067,11,11067,1106700000,,
PGAS1_11068,11,11068,1106800000,,
PGAS1_11069,11,11069,1106900000,,
PGAS1_11070,11,11070,1107000000,,
PGAS1_11071,11,11071,1107100000,,
PGAS1_11072,11,11072,1107200000,,
PGAS1_11075,11,11075,1107500000,,
PGAS1_11080,11,11080,1108000000,,
PGAS1_11082,11,11082,1108200000,,
PGAS1_11084,11,11084,1108400000,,
PGAS1_11085,11,11085,1108500000,,
PGAS1_11087,11,11087,1108700000,,
PGAS1_11090,11,11090,1109000000,,
PGAS1_11092,11,11092,1109200000,,
PGAS1_11094,11,11094,1109400000,,
PGAS1_11095,11,11095,1109500000,,
PGAS1_11101,11,11101,1110100000,,
PGAS1_11102,11,11102,1110200000,,
PGAS1_11105,11,11105,1110500000,,
PGAS1_11107,11,11107,1110700000,,
PGAS1_11109,11,11109,1110900000,,
PGAS1_11110,11,11110,1111000000,,
PGAS1_11111,11,11111,1111100000,,
PGAS1_11112,11,11112,1111200000,,
PGAS1_11113,11,11113,1111300000,,
PGAS1_11114,11,11114,1111400000,,
PGAS1_11115,11,11115,1111500000,,
PGAS1_11117,11,11117,1111700000,,
PGAS1_11118,11,11118,1111800000,,
PGAS1_11127,11,11127,1112700000,,
PGAS1_11128,11,11128,1112800000,,
PGAS1_11134,11,11134,1113400000,,
PGAS1_11137,11,11137,1113700000,,
PGAS1_11145,11,11145,1114500000,,
PGAS1_11149,11,11149,1114900000,,
PGAS1_11150,11,11150,1115000000,,
PGAS1_11152,11,11152,1115200000,,
PGAS1_11153,11,11153,1115300000,,
PGAS1_11155,11,11155,1115500000,,
PGAS1_11157,11,11157,1115700000,,
PGAS1_11159,11,11159,1115900000,,
PGAS1_11160,11,11160,1116000000,,
PGAS1_11163,11,11163,1116300000,,
PGAS1_11165,11,11165,1116500000,,
PGAS1_11173,11,11173,1117300000,,
PGAS1_11174,11,11174,1117400000,,
PGAS1_11175,11,11175,1117500000,,
PGAS1_11176,11,11176,1117600000,,
PGAS1_11179,11,11179,1117900000,,
PGAS1_11180,11,11180,1118000000,,
PGAS1_11183,11,11183,1118300000,,
PGAS1_11185,11,11185,1118500000,,
PGAS1_11186,11,11186,1118600000,,
PGAS1_11188,11,11188,1118800000,,
PGAS1_11194,11,11194,1119400000,,
PGAS1_11197,11,11197,1119700000,,
PGAS1_11198,11,11198,1119800000,,
PGAS1_11208,11,11208,1120800000,,
PGAS1_11210,11,11210,1121000000,,
PGAS1_11211,11,11211,1121100000,,
PGAS1_11212,11,11212,1121200000,,
PGAS1_11213,11,11213,1121300000,,
PGAS1_11214,11,11214,1121400000,,
PGAS1_11215,11,11215,1121500000,,
PGAS1_11216,11,11216,1121600000,,
PGAS1_11217,11,11217,1121700000,,
PGAS1_11222,11,11222,1122200000,,
PGAS1_11223,11,11223,1122300000,,
PGAS1_11234,11,11234,1123400000,,
PGAS1_11235,11,11235,1123500000,,
PGAS1_11236,11,11236,1123600000,,
PGAS1_11237,11,11237,1123700000,,
PGAS1_11239,11,11239,1123900000,,
PGAS1_11240,11,11240,1124000000,,
PGAS1_11241,11,11241,1124100000,,
PGAS1_11243,11,11243,1124300000,,
PGAS1_11244,11,11244,1124400000,,
PGAS1_11246,11,11246,1124600000,,
PGAS1_11247,11,11247,1124700000,,
PGAS1_11249,11,11249,1124900000,,
PGAS1_11251,11,11251,1125100000,,
PGAS1_11252,11,11252,1125200000,,
PGAS1_11253,11,11253,1125300000,,
PGAS1_11254,11,11254,1125400000,,
PGAS1_11257,11,11257,1125700000,,
PGAS1_11258,11,11258,1125800000,,
PGAS1_11264,11,11264,1126400000,,
PGAS1_11269,11,11269,1126900000,,
PGAS1_11272,11,11272,1127200000,,
PGAS1_11274,11,11274,1127400000,,
PGAS1_11276,11,11276,1127600000,,
PGAS1_11277,11,11277,1127700000,,
PGAS1_11278,11,11278,1127800000,,
PGAS1_11279,11,11279,1127900000,,
PGAS1_11280,11,11280,1128000000,,
PGAS1_11281,11,11281,1128100000,,
PGAS1_11283,11,11283,1128300000,,
PGAS1_11285,11,11285,1128500000,,
PGAS1_11286,11,11286,1128600000,,
PGAS1_11287,11,11287,1128700000,,
PGAS1_11290,11,11290,1129000000,,
PGAS1_11292,11,11292,1129200000,,
PGAS1_11293,11,11293,1129300000,,
PGAS1_11296,11,11296,1129600000,,
PGAS1_11297,11,11297,1129700000,,
PGAS1_11299,11,11299,1129900000,,
PGAS1_11301,11,11301,1130100000,,
PGAS1_11304,11,11304,1130400000,,
PGAS1_11313,11,11313,1131300000,,
PGAS1_11314,11,11314,1131400000,,
PGAS1_11317,11,11317,1131700000,,
PGAS1_11318,11,11318,1131800000,,
PGAS1_11319,11,11319,1131900000,,
PGAS1_11321,11,11321,1132100000,,
PGAS1_11322,11,11322,1132200000,,
PGAS1_11323,11,11323,1132300000,,
PGAS1_11324,11,11324,1132400000,,
PGAS1_11325,11,11325,1132500000,,
PGAS1_11327,11,11327,1132700000,,
PGAS1_11329,11,11329,1132900000,,
PGAS1_11332,11,11332,1133200000,,
PGAS1_11334,11,11334,1133400000,,
PGAS1_11335,11,11335,1133500000,,
PGAS1_11343,11,11343,1134300000,,
PGAS1_11345,11,11345,1134500000,,
PGAS1_11346,11,11346,1134600000,,
PGAS1_11350,11,11350,1135000000,,
PGAS1_11351,11,11351,1135100000,,
PGAS1_11352,11,11352,1135200000,,
PGAS1_11353,11,11353,1135300000,,
PGAS1_11354,11,11354,1135400000,,
PGAS1_11355,11,11355,1135500000,,
PGAS1_11356,11,11356,1135600000,,
PGAS1_11358,11,11358,1135800000,,
PGAS1_11365,11,11365,1136500000,,
PGAS1_11375,11,11375,1137500000,,
PGAS1_11376,11,11376,1137600000,,
PGAS1_11382,11,11382,1138200000,,
PGAS1_11383,11,11383,1138300000,,
PGAS1_11384,11,11384,1138400000,,
PGAS1_11389,11,11389,1138900000,,
PGAS1_11390,11,11390,1139000000,,
PGAS1_11395,11,11395,1139500000,,
PGAS1_11396,11,11396,1139600000,,
PGAS1_11397,11,11397,1139700000,,
PGAS1_11399,11,11399,1139900000,,
PGAS1_11402,11,11402,1140200000,,
PGAS1_11403,11,11403,1140300000,,
PGAS1_11407,11,11407,1140700000,,
PGAS1_11408,11,11408,1140800000,,
PGAS1_11409,11,11409,1140900000,,
PGAS1_11411,11,11411,1141100000,,
PGAS1_11412,11,11412,1141200000,,
PGAS1_11416,11,11416,1141600000,,
PGAS1_11417,11,11417,1141700000,,
PGAS1_11419,11,11419,1141900000,,
PGAS1_11420,11,11420,1142000000,,
PGAS1_11422,11,11422,1142200000,,
PGAS1_11424,11,11424,1142400000,,
PGAS1_11426,11,11426,1142600000,,
PGAS1_11427,11,11427,1142700000,,
PGAS1_11431,11,11431,1143100000,,
PGAS1_11439,11,11439,1143900000,,
PGAS1_11441,11,11441,1144100000,,
PGAS1_11443,11,11443,1144300000,,
PGAS1_11445,11,11445,1144500000,,
PGAS1_11450,11,11450,1145000000,,
PGAS1_11451,11,11451,1145100000,,
PGAS1_11452,11,11452,1145200000,,
PGAS1_11455,11,11455,1145500000,,
PGAS1_11456,11,11456,1145600000,,
PGAS1_11457,11,11457,1145700000,,
PGAS1_11459,11,11459,1145900000,,
PGAS1_11460,11,11460,1146000000,,
PGAS1_11461,11,11461,1146100000,,
PGAS1_11462,11,11462,1146200000,,
PGAS1_11463,11,11463,1146300000,,
PGAS1_11464,11,11464,1146400000,,
PGAS1_11465,11,11465,1146500000,,
PGAS1_11466,11,11466,1146600000,,
PGAS1_11468,11,11468,1146800000,,
PGAS1_11470,11,11470,1147000000,,
PGAS1_11476,11,11476,1147600000,,
PGAS1_11477,11,11477,1147700000,,
PGAS1_11478,11,11478,1147800000,,
PGAS1_11480,11,11480,1148000000,,
PGAS1_11481,11,11481,1148100000,,
PGAS1_11484,11,11484,1148400000,,
PGAS1_11485,11,11485,1148500000,,
PGAS1_11486,11,11486,1148600000,,
PGAS1_11487,11,11487,1148700000,,
PGAS1_11491,11,11491,1149100000,,
PGAS1_11496,11,11496,1149600000,,
PGAS1_11497,11,11497,1149700000,,
PGAS1_11498,11,11498,1149800000,,
PGAS1_11499,11,11499,1149900000,,
PGAS1_11504,11,11504,1150400000,,
PGAS1_11505,11,11505,1150500000,,
PGAS1_11507,11,11507,1150700000,,
PGAS1_11508,11,11508,1150800000,,
PGAS1_11509,11,11509,1150900000,,
PGAS1_11510,11,11510,1151000000,,
PGAS1_11511,11,11511,1151100000,,
PGAS1_11512,11,11512,1151200000,,
PGAS1_11514,11,11514,1151400000,,
PGAS1_11515,11,11515,1151500000,,
PGAS1_11517,11,11517,1151700000,,
PGAS1_11521,11,11521,1152100000,,
PGAS1_11524,11,11524,1152400000,,
PGAS1_11526,11,11526,1152600000,,
PGAS1_11527,11,11527,1152700000,,
PGAS1_11528,11,11528,1152800000,,
PGAS1_11529,11,11529,1152900000,,
PGAS1_11530,11,11530,1153000000,,
PGAS1_11531,11,11531,1153100000,,
PGAS1_11532,11,11532,1153200000,,
PGAS1_11533,11,11533,1153300000,,
PGAS1_11534,11,11534,1153400000,,
PGAS1_11535,11,11535,1153500000,,
PGAS1_11540,11,11540,1154000000,,
PGAS1_11541,11,11541,1154100000,,
PGAS1_11542,11,11542,1154200000,,
PGAS1_11544,11,11544,1154400000,,
PGAS1_11545,11,11545,1154500000,,
PGAS1_11546,11,11546,1154600000,,
PGAS1_11547,11,11547,1154700000,,
PGAS1_11548,11,11548,1154800000,,
PGAS1_11552,11,11552,1155200000,,
PGAS1_11555,11,11555,1155500000,,
PGAS1_11556,11,11556,1155600000,,
PGAS1_11557,11,11557,1155700000,,
PGAS1_11560,11,11560,1156000000,,
PGAS1_11561,11,11561,1156100000,,
PGAS1_11562,11,11562,1156200000,,
PGAS1_11565,11,11565,1156500000,,
PGAS1_11567,11,11567,1156700000,,
PGAS1_11568,11,11568,1156800000,,
PGAS1_11569,11,11569,1156900000,,
PGAS1_11570,11,11570,1157000000,,
PGAS1_11574,11,11574,1157400000,,
PGAS1_11575,11,11575,1157500000,,
PGAS1_11578,11,11578,1157800000,,
PGAS1_11580,11,11580,1158000000,,
PGAS1_11581,11,11581,1158100000,,
PGAS1_11582,11,11582,1158200000,,
PGAS1_11583,11,11583,1158300000,,
PGAS1_11584,11,11584,1158400000,,
PGAS1_11585,11,11585,1158500000,,
PGAS1_11586,11,11586,1158600000,,
PGAS1_11587,11,11587,1158700000,,
PGAS1_11591,11,11591,1159100000,,
PGAS1_11596,11,11596,1159600000,,
PGAS1_11597,11,11597,1159700000,,
PGAS1_11598,11,11598,1159800000,,
PGAS1_11603,11,11603,1160300000,,
PGAS1_11604,11,11604,1160400000,,
PGAS1_11606,11,11606,1160600000,,
PGAS1_11608,11,11608,1160800000,,
PGAS1_11609,11,11609,1160900000,,
PGAS1_11618,11,11618,1161800000,,
PGAS1_11625,11,11625,1162500000,,
PGAS1_11628,11,11628,1162800000,,
PGAS1_11629,11,11629,1162900000,,
PGAS1_11631,11,11631,1163100000,,
PGAS1_11632,11,11632,1163200000,,
PGAS1_11635,11,11635,1163500000,,
PGAS1_11636,11,11636,1163600000,,
PGAS1_11637,11,11637,1163700000,,
PGAS1_11639,11,11639,1163900000,,
PGAS1_11640,11,11640,1164000000,,
PGAS1_11641,11,11641,1164100000,,
PGAS1_11642,11,11642,1164200000,,
PGAS1_11649,11,11649,1164900000,,
PGAS1_11653,11,11653,1165300000,,
PGAS1_11654,11,11654,1165400000,,
PGAS1_11656,11,11656,1165600000,,
PGAS1_11657,11,11657,1165700000,,
PGAS1_11658,11,11658,1165800000,,
PGAS1_11659,11,11659,1165900000,,
PGAS1_11660,11,11660,1166000000,,
PGAS1_11662,11,11662,1166200000,,
PGAS1_11663,11,11663,1166300000,,
PGAS1_11665,11,11665,1166500000,,
PGAS1_11666,11,11666,1166600000,,
PGAS1_11667,11,11667,1166700000,,
PGAS1_11668,11,11668,1166800000,,
PGAS1_11669,11,11669,1166900000,,
PGAS1_11673,11,11673,1167300000,,
PGAS1_11675,11,11675,1167500000,,
PGAS1_11680,11,11680,1168000000,,
PGAS1_11683,11,11683,1168300000,,
PGAS1_11684,11,11684,1168400000,,
PGAS1_11686,11,11686,1168600000,,
PGAS1_11688,11,11688,1168800000,,
PGAS1_11690,11,11690,1169000000,,
PGAS1_11693,11,11693,1169300000,,
PGAS1_11696,11,11696,1169600000,,
PGAS1_11700,11,11700,1170000000,,
PGAS1_11704,11,11704,1170400000,,
PGAS1_11708,11,11708,1170800000,,
PGAS1_11710,11,11710,1171000000,,
PGAS1_11711,11,11711,1171100000,,
PGAS1_11713,11,11713,1171300000,,
PGAS1_11715,11,11715,1171500000,,
PGAS1_11717,11,11717,1171700000,,
PGAS1_11718,11,11718,1171800000,,
PGAS1_11727,11,11727,1172700000,,
PGAS1_11728,11,11728,1172800000,,
PGAS1_11729,11,11729,1172900000,,
PGAS1_11732,11,11732,1173200000,,
PGAS1_11733,11,11733,1173300000,,
PGAS1_11734,11,11734,1173400000,,
PGAS1_11738,11,11738,1173800000,,
PGAS1_11741,11,11741,1174100000,,
PGAS1_11743,11,11743,1174300000,,
PGAS1_11744,11,11744,1174400000,,
PGAS1_11746,11,11746,1174600000,,
PGAS1_11750,11,11750,1175000000,,
PGAS1_11752,11,11752,1175200000,,
PGAS1_11753,11,11753,1175300000,,
PGAS1_11756,11,11756,1175600000,,
PGAS1_11758,11,11758,1175800000,,
PGAS1_11759,11,11759,1175900000,,
PGAS1_11761,11,11761,1176100000,,
PGAS1_11766,11,11766,1176600000,,
PGAS1_11768,11,11768,1176800000,,
PGAS1_11769,11,11769,1176900000,,
PGAS1_11770,11,11770,1177000000,,
PGAS1_11771,11,11771,1177100000,,
PGAS1_11775,11,11775,1177500000,,
PGAS1_11776,11,11776,1177600000,,
PGAS1_11781,11,11781,1178100000,,
PGAS1_11782,11,11782,1178200000,,
PGAS1_11786,11,11786,1178600000,,
PGAS1_11787,11,11787,1178700000,,
PGAS1_11789,11,11789,1178900000,,
PGAS1_11791,11,11791,1179100000,,
PGAS1_11792,11,11792,1179200000,,
PGAS1_11794,11,11794,1179400000,,
PGAS1_11795,11,11795,1179500000,,
PGAS1_11798,11,11798,1179800000,,
PGAS1_11799,11,11799,1179900000,,
PGAS1_11800,11,11800,1180000000,,
PGAS1_11801,11,11801,1180100000,,
PGAS1_11802,11,11802,1180200000,,
PGAS1_11803,11,11803,1180300000,,
PGAS1_11805,11,11805,1180500000,,
PGAS1_11806,11,11806,1180600000,,
PGAS1_11808,11,11808,1180800000,,
PGAS1_11809,11,11809,1180900000,,
PGAS1_11812,11,11812,1181200000,,
PGAS1_11814,11,11814,1181400000,,
PGAS1_11816,11,11816,1181600000,,
PGAS1_11817,11,11817,1181700000,,
PGAS1_11818,11,11818,1181800000,,
PGAS1_11824,11,11824,1182400000,,
PGAS1_11826,11,11826,1182600000,,
PGAS1_11827,11,11827,1182700000,,
PGAS1_11831,11,11831,1183100000,,
PGAS1_11832,11,11832,1183200000,,
PGAS1_11833,11,11833,1183300000,,
PGAS1_11837,11,11837,1183700000,,
PGAS1_11838,11,11838,1183800000,,
PGAS1_11839,11,11839,1183900000,,
PGAS1_11841,11,11841,1184100000,,
PGAS1_11843,11,11843,1184300000,,
PGAS1_11852,11,11852,1185200000,,
PGAS1_11853,11,11853,1185300000,,
PGAS1_11854,11,11854,1185400000,,
PGAS1_11855,11,11855,1185500000,,
PGAS1_11856,11,11856,1185600000,,
PGAS1_11857,11,11857,1185700000,,
PGAS1_11859,11,11859,1185900000,,
PGAS1_11860,11,11860,1186000000,,
PGAS1_11863,11,11863,1186300000,,
PGAS1_11865,11,11865,1186500000,,
PGAS1_11866,11,11866,1186600000,,
PGAS1_11867,11,11867,1186700000,,
PGAS1_11868,11,11868,1186800000,,
PGAS1_11869,11,11869,1186900000,,
PGAS1_11870,11,11870,1187000000,,
PGAS1_11871,11,11871,1187100000,,
PGAS1_11872,11,11872,1187200000,,
PGAS1_11876,11,11876,1187600000,,
PGAS1_11881,11,11881,1188100000,,
PGAS1_11883,11,11883,1188300000,,
PGAS1_11884,11,11884,1188400000,,
PGAS1_11885,11,11885,1188500000,,
PGAS1_11886,11,11886,1188600000,,
PGAS1_11887,11,11887,1188700000,,
PGAS1_11892,11,11892,1189200000,,
PGAS1_11901,11,11901,1190100000,,
PGAS1_11903,11,11903,1190300000,,
PGAS1_11907,11,11907,1190700000,,
PGAS1_11908,11,11908,1190800000,,
PGAS1_11909,11,11909,1190900000,,
PGAS1_11912,11,11912,1191200000,,
PGAS1_11913,11,11913,1191300000,,
PGAS1_11914,11,11914,1191400000,,
PGAS1_11927,11,11927,1192700000,,
PGAS1_11929,11,11929,1192900000,,
PGAS1_11930,11,11930,1193000000,,
PGAS1_11932,11,11932,1193200000,,
PGAS1_11933,11,11933,1193300000,,
PGAS1_11934,11,11934,1193400000,,
PGAS1_11935,11,11935,1193500000,,
PGAS1_11936,11,11936,1193600000,,
PGAS1_11939,11,11939,1193900000,,
PGAS1_11941,11,11941,1194100000,,
PGAS1_11946,11,11946,1194600000,,
PGAS1_11948,11,11948,1194800000,,
PGAS1_11951,11,11951,1195100000,,
PGAS1_11952,11,11952,1195200000,,
PGAS1_11956,11,11956,1195600000,,
PGAS1_11958,11,11958,1195800000,,
PGAS1_11960,11,11960,1196000000,,
PGAS1_11962,11,11962,1196200000,,
PGAS1_11963,11,11963,1196300000,,
PGAS1_11965,11,11965,1196500000,,
PGAS1_11966,11,11966,1196600000,,
PGAS1_11968,11,11968,1196800000,,
PGAS1_11970,11,11970,1197000000,,
PGAS1_11974,11,11974,1197400000,,
PGAS1_11976,11,11976,1197600000,,
PGAS1_11979,11,11979,1197900000,,
PGAS1_11980,11,11980,1198000000,,
PGAS1_11981,11,11981,1198100000,,
PGAS1_11983,11,11983,1198300000,,
PGAS1_11987,11,11987,1198700000,,
PGAS1_11989,11,11989,1198900000,,
PGAS1_11993,11,11993,1199300000,,
PGAS1_11995,11,11995,1199500000,,
PGAS1_11996,11,11996,1199600000,,
PGAS1_12000,12,12000,1200000000,,
PGAS1_12007,12,12007,1200700000,,
PGAS1_12011,12,12011,1201100000,,
PGAS1_12012,12,12012,1201200000,,
PGAS1_12017,12,12017,1201700000,,
PGAS1_12021,12,12021,1202100000,,
PGAS1_12022,12,12022,1202200000,,
PGAS1_12023,12,12023,1202300000,,
PGAS1_12025,12,12025,1202500000,,
PGAS1_12026,12,12026,1202600000,,
PGAS1_12027,12,12027,1202700000,,
PGAS1_12028,12,12028,1202800000,,
PGAS1_12029,12,12029,1202900000,,
PGAS1_12030,12,12030,1203000000,,
PGAS1_12031,12,12031,1203100000,,
PGAS1_12036,12,12036,1203600000,,
PGAS1_12045,12,12045,1204500000,,
PGAS1_12046,12,12046,1204600000,,
PGAS1_12047,12,12047,1204700000,,
PGAS1_12051,12,12051,1205100000,,
PGAS1_12053,12,12053,1205300000,,
PGAS1_12054,12,12054,1205400000,,
PGAS1_12055,12,12055,1205500000,,
PGAS1_12062,12,12062,1206200000,,
PGAS1_12065,12,12065,1206500000,,
PGAS1_12077,12,12077,1207700000,,
PGAS1_12083,12,12083,1208300000,,
PGAS1_12085,12,12085,1208500000,,
PGAS1_12087,12,12087,1208700000,,
PGAS1_12088,12,12088,1208800000,,
PGAS1_12090,12,12090,1209000000,,
PGAS1_12091,12,12091,1209100000,,
PGAS1_12094,12,12094,1209400000,,
PGAS1_12097,12,12097,1209700000,,
PGAS1_12099,12,12099,1209900000,,
PGAS1_12100,12,12100,1210000000,,
PGAS1_12102,12,12102,1210200000,,
PGAS1_12103,12,12103,1210300000,,
PGAS1_12107,12,12107,1210700000,,
PGAS1_12109,12,12109,1210900000,,
